,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
213,129.26,60.0,100.0,0.998003992015968,0.9050730714082005,0.09293092060776753,2.716943821739029e-10
214,129.28,53.0,88.33333333333334,0.8815701929474385,0.9047327376844763,-0.023162544737037716,2.846864345867266e-10
215,129.3,46.0,76.66666666666667,0.7651363938789089,0.904392403960752,-0.13925601008184318,2.982855163537182e-10
216,129.32,53.0,88.33333333333334,0.8815701929474385,0.9040520702370283,-0.022481877289589725,3.1251929573801766e-10
217,129.34,56.0,93.33333333333334,0.9314703925482368,0.9037117365133036,0.027758656034933216,3.2741666896882667e-10
218,129.36,53.0,88.33333333333334,0.8815701929474385,0.9033714027895794,-0.021801209842140845,3.4300781319181536e-10
219,129.38,66.0,110.0,1.0978043912175648,0.9030310690658556,0.19477332215170917,3.5932424163225666e-10
220,129.4,65.0,108.33333333333334,1.0811709913506322,0.902690735342131,0.17848025600850126,3.763988610600162e-10
221,129.42,57.0,95.0,0.9481037924151696,0.9023504016184072,0.04575339079676244,3.942660316489362e-10
222,129.44,67.0,111.66666666666669,1.1144377910844976,0.902010067894683,0.21242772318981462,4.129616293275495e-10
223,129.46,50.0,83.33333333333334,0.8316699933466402,0.9016697341709587,-0.06999974082431859,4.325231107205004e-10
224,129.48,52.0,86.66666666666667,0.8649367930805056,0.9013294004472345,-0.03639260736672889,4.5298958078527724e-10
225,129.5,63.0,105.0,1.0479041916167664,0.9009890667235103,0.1469151248932561,4.74401863251945e-10
226,129.52,58.0,96.66666666666669,0.9647371922821024,0.9006487329997861,0.06408845928231632,4.968025739777915e-10
227,129.54,62.0,103.33333333333334,1.0312707917498338,0.9003083992760623,0.1309623924737715,5.202361973338217e-10
228,129.56,57.0,95.0,0.9481037924151696,0.8999680655523377,0.04813572686283196,5.447491657437715e-10
229,129.58,74.0,123.33333333333334,1.2308715901530274,0.8996277318286134,0.33124385832441394,5.703899425008962e-10
230,129.6,54.0,90.0,0.8982035928143712,0.8992873981048897,-0.0010838052905184359,5.972091079934685e-10
231,129.62,51.0,85.0,0.8483033932135728,0.898947064381165,-0.050643671167592164,6.252594494740576e-10
232,129.64,51.0,85.0,0.8483033932135728,0.8986067306574412,-0.05030333744386839,6.5459605451267e-10
233,129.66,51.0,85.0,0.8483033932135728,0.898266396933717,-0.04996300372014417,6.852764082805903e-10
234,129.68,64.0,106.66666666666669,1.0645375914836992,0.8979260632099924,0.16661152827370684,7.17360494815101e-10
235,129.7,49.0,81.66666666666667,0.8150365934797072,0.8975857294862686,-0.08254913600656133,7.509109024232679e-10
236,129.72,59.0,98.33333333333334,0.9813705921490352,0.8972453957625444,0.08412519638649085,7.859929333874478e-10
237,129.74,51.0,85.0,0.8483033932135728,0.8969050620388201,-0.0486016688252473,8.226747181414001e-10
238,129.76,45.0,75.0,0.7485029940119761,0.8965647283150959,-0.14806173430311986,8.610273340934468e-10
239,129.78,74.0,123.33333333333334,1.2308715901530274,0.8962243945913717,0.3346471955616557,9.011249292785812e-10
240,129.8,45.0,75.0,0.7485029940119761,0.8958840608676475,-0.14738106685567143,9.430448510281977e-10
241,129.82,55.0,91.66666666666669,0.914836992681304,0.8955437271439237,0.01929326553738031,9.868677798545764e-10
242,129.84,49.0,81.66666666666667,0.8150365934797072,0.8952033934201991,-0.0801667999404918,1.0326778687533468e-09
243,129.86,51.0,85.0,0.8483033932135728,0.8948630596964748,-0.046559666482901996,1.0805628881345492e-09
244,129.88,59.0,98.33333333333334,0.9813705921490352,0.8945227259727511,0.08684786617628415,1.1306143766025415e-09
245,129.9,59.0,98.33333333333334,0.9813705921490352,0.8941823922490264,0.08718819990000881,1.182927797811561e-09
246,129.92,60.0,100.0,0.998003992015968,0.8938420585253026,0.10416193349066538,1.2376027036319062e-09
247,129.94,50.0,83.33333333333334,0.8316699933466402,0.8935017248015784,-0.061831731454938255,1.2947429038732467e-09
248,129.96,60.0,100.0,0.998003992015968,0.8931613910778542,0.10484260093811382,1.3544566428162584e-09
249,129.98,48.0,80.0,0.7984031936127745,0.89282105735413,-0.09441786374135552,1.416856782817716e-09
