,L,cps,cps_per_nA,cps_per_nA_stdev,baseline,cps_per_nA_corrected,fit
151,140.1,81.46666666666667,1.6308918711491711,0.1267809434285201,1.4586913538040294,0.17220051734514175,0.1395167698561051
152,140.2,78.86666666666666,1.5788350063784675,0.1528000035361592,1.450687286183666,0.12814772019480158,0.14841764057791573
153,140.3,78.33333333333334,1.5681378608322627,0.2218811181572563,1.4427591336532877,0.12537872717897502,0.1576856004869164
154,140.4,82.26666666666668,1.6469893759096208,0.2066336561193887,1.434905988033257,0.21208338787636372,0.16732013368826226
155,140.5,82.93333333333334,1.6602706182703522,0.1469374699625712,1.427126953837887,0.23314366443246515,0.17731967066040086
156,140.6,85.06666666666666,1.7029933642016908,0.2252108436257275,1.419421148081078,0.2835722161206127,0.1876816729199778
157,140.7,81.8,1.6375558500856422,0.277489989072876,1.4117877000849528,0.2257681500006894,0.19840276707315938
158,140.8,79.6,1.5935369184378083,0.1635773539386155,1.4042257512914487,0.18931116714635965,0.20947893768793416
159,140.9,77.93333333333334,1.5601809040889076,0.2062674290324345,1.3967344550768535,0.16344644901205418,0.220905789034974
160,141.0,86.46666666666667,1.7310037495030084,0.2596295888640453,1.3893129765692045,0.3416907729338039,0.23267888600045025
161,141.1,80.33333333333333,1.6082265347872648,0.2481224715535009,1.3819604924685618,0.22626604231870306,0.24479418420528015
162,141.2,82.4,1.6495718664328387,0.1968781729220326,1.374676190870077,0.2748956755627616,0.25724855837833616
163,141.3,78.86666666666667,1.5788112100576452,0.2123440790840063,1.3674592710898394,0.2113519389678058,0.2700404361124847
164,141.4,82.33333333333333,1.648236421051816,0.1272652869012419,1.3603089434934634,0.28792747755835246,0.28317054106081346
165,141.5,86.46666666666667,1.7309909279223024,0.2729029931194344,1.3532244293273543,0.37776649859494804,0.29664274519354417
166,141.6,83.86666666666666,1.6789458122949563,0.2139152172391982,1.346204960552651,0.3327408517423054,0.31046502375252044
167,141.7,82.86666666666667,1.658905484877089,0.2285653634627144,1.3392497796817797,0.3196557051953093,0.32465049888850156
168,141.8,82.4,1.6495681660273942,0.2491904764457355,1.3323581396175932,0.317210026409801,0.33921854861636214
169,141.9,79.33333333333333,1.5881832873536088,0.1952561427219822,1.3255293034950628,0.262653983858546,0.3541959467717687
170,142.0,79.53333333333333,1.592153909578527,0.1861287190924195,1.3187625445254623,0.2733913650530648,0.36961798735848017
171,142.1,81.8,1.637559569742533,0.2318679580743992,1.3120571458430426,0.32550242389949036,0.38552953348890345
172,142.2,84.46666666666667,1.6909105272043732,0.2472742834833819,1.305412400354134,0.3854981268502391,0.4019859177087794
173,142.3,87.4,1.7497134148269635,0.2284476434834443,1.298827610588649,0.4508858042383146,0.41905360775001127
174,142.4,91.93333333333334,1.840415853052288,0.1270335341819261,1.2923020885539556,0.5481137644983325,0.436810540779316
175,142.5,86.46666666666667,1.7309885400522718,0.1488678021783842,1.2858351555910668,0.445153384461205,0.45534602129169965
176,142.6,86.93333333333332,1.7403330948466809,0.2813192005813104,1.2794261422331352,0.46090695261354564,0.47476007434525924
177,142.7,84.53333333333333,1.6923176114317893,0.2203395951893614,1.2730743880662048,0.4192432233655845,0.49516214829050526
178,142.8,92.6,1.853802590009477,0.2573525366545919,1.2667792415921821,0.5870233484172949,0.5166690708727713
179,142.9,88.6,1.7736842880495645,0.2253423256722233,1.2605400600940093,0.5131442279555551,0.5394021807199151
180,143.0,89.26666666666665,1.7869927940025232,0.234259120017858,1.254356209502976,0.5326365844995471,0.5634835835343333
181,143.1,89.93333333333332,1.8003792555641014,0.1966314852506165,1.248227064268172,0.5521521912959293,0.5890315190220082
182,143.2,99.4,1.9898610393951413,0.2194233954276906,1.2421520072280248,0.7477090321671165,0.6161548702718419
183,143.3,95.86666666666667,1.9191949614423105,0.2062409495886948,1.2361304294838884,0.6830645319584221,0.6449469007145039
184,143.4,91.93333333333332,1.8403739097236105,0.2540079866412497,1.2301617302756758,0.6102121794479347,0.6754783628542138
185,143.5,99.4,1.989929162968138,0.2299892315913998,1.2242453168594607,0.7656838461086772,0.7077901847320539
186,143.6,100.06666666666666,2.003250472942818,0.1677462433707907,1.2183806043870637,0.7848698685557545,0.7418860008137775
187,143.7,96.13333333333334,1.92447725570396,0.1823470698016829,1.21256701578756,0.7119102399163999,0.7777248493469135
188,143.8,98.26666666666668,1.9672721326234972,0.1855312837352054,1.2068039816506877,0.7604681509728095,0.8152144034753267
189,143.9,106.66666666666666,2.135389872387613,0.2344936380548082,1.2010909401121372,0.9342989322754756,0.8542051337655485
190,144.0,104.93333333333332,2.100675126022882,0.2512305353650452,1.195427336740663,0.9052477892822193,0.8944858108625634
191,144.1,107.8,2.158042091073578,0.1343815822844782,1.189812624427025,0.968229466646553,0.9357807450905097
192,144.2,101.73333333333332,2.036597702870197,0.239939207251084,1.1842462632747035,0.8523514395954936,0.9777491224655204
193,144.3,110.13333333333333,2.20475015862494,0.2558949826703401,1.1787277204923674,1.0260224381325727,1.019986732862907
194,144.4,110.86666666666665,2.2195212549511263,0.2488215265393448,1.1732564702880786,1.0462647846630477,1.062030296887621
195,144.5,113.86666666666665,2.279491593026907,0.2795248116972447,1.1678319937651738,1.111659599261733,1.103364486239764
196,144.6,116.73333333333336,2.336901554289471,0.1833280363035263,1.1624537788198364,1.1744477754696345,1.1434316029474205
197,144.7,119.6,2.394252470791132,0.2606031296552103,1.1571213200403023,1.2371311507508298,1.1816437424852302
198,144.8,118.8,2.3782693332807625,0.240360141893805,1.1518341186076815,1.226435214673081,1.2173971227046192
199,144.9,118.93333333333337,2.3809023313569915,0.2920363024832634,1.1465916821983768,1.2343106491586147,1.2500881238218828
200,145.0,116.33333333333334,2.328924267706038,0.2518463432929358,1.1413935248880538,1.1875307428179842,1.2791304638993264
201,145.1,118.4,2.3703224936064986,0.2202655186250589,1.136239167057162,1.2340833265493365,1.303972838344003
202,145.2,120.2,2.406296308252735,0.2574382432824266,1.1311281352979643,1.2751681729547708,1.3241162888000673
203,145.3,124.46666666666668,2.491729263517072,0.2056365340019036,1.126059962323052,1.36566930119402,1.3391305424133155
204,145.4,125.73333333333336,2.517098085436252,0.1921648642161549,1.1210341868753333,1.3960638985609188,1.3486685803401417
205,145.5,124.6,2.494391640530592,0.2399508335618434,1.1160503536394466,1.3783412868911453,1.3524787552439208
206,145.6,124.33333333333334,2.4890489552250985,0.2624598120870279,1.1111080131546047,1.3779409420704938,1.3504138790261973
207,145.7,124.26666666666668,2.487685162809716,0.2125399069066874,1.1062067217288263,1.3814784410808896,1.342436838879315
208,145.8,124.33333333333334,2.4890735588737902,0.2571395053559911,1.1013460413545313,1.387727517519259,1.3286224639934532
209,145.9,119.86666666666667,2.3996448511108457,0.1923920735504951,1.096525539625501,1.3031193114853448,1.3091555469068046
210,146.0,123.53333333333332,2.4729816251683774,0.2797296745703884,1.0917447896551373,1.38123683551324,1.2843251112260634
211,146.1,117.6,2.35418945802664,0.259213180524776,1.0870033699960497,1.2671860880305903,1.254515199472475
212,146.2,114.26666666666668,2.2875233646574764,0.1960865565528843,1.0823008645609091,1.2052225000965673,1.2201926197694517
213,146.3,107.2,2.146038077969997,0.2186207195230044,1.0776368625445654,1.0684012154254316,1.1818922279264523
214,146.4,109.26666666666668,2.1874088070387545,0.1847455890194967,1.073010958347411,1.1143978486913435,1.1402004241834922
215,146.5,110.8,2.218139304951868,0.2412502899204126,1.0684227514999494,1.1497165534519187,1.095737606067736
216,146.6,104.8,2.098088606803909,0.2215403343970976,1.0638718465885737,1.0342167602153354,1.0491403380345725
217,146.7,98.6,1.9738605352384528,0.2385244943832463,1.0593578531825196,0.9145026820559332,1.0010439754063587
218,146.8,99.06666666666668,1.9832149901021083,0.2433560248399369,1.0548803857619784,0.9283346043401299,0.9520664180342358
219,146.9,95.13333333333334,1.9044927253478945,0.2115534262347177,1.0504390636473504,0.8540536617005441,0.9027935740097296
220,147.0,91.8,1.837763067480924,0.2038841422908526,1.0460335109296122,0.7917295565513118,0.8537669934538871
221,147.1,97.86666666666665,1.9592058622161788,0.2635813502350437,1.041663356401796,0.9175425058143827,0.8054739959211997
222,147.2,90.73333333333332,1.816411848630796,0.2896854175028114,1.0373282334915477,0.7790836151392484,0.7583404717284749
223,147.3,85.39999999999999,1.7096282148777089,0.1689870511853823,1.0330277801947467,0.6766004346829622,0.7127263967318371
224,147.4,84.60000000000001,1.6936490944100082,0.1681045865339522,1.0287616390101855,0.6648874553998227,0.6689239699687402
225,147.5,81.86666666666667,1.6389321934216117,0.2307637262388746,1.024529456875263,0.6144027365463487,0.6271581709420895
226,147.6,81.20000000000002,1.6255475882996406,0.2163025307710517,1.0203308851027046,0.605216703196936,0.5875894431220218
227,147.7,76.93333333333334,1.54015445948573,0.178956105560739,1.016165579318273,0.523988880167457,0.5503181454512772
228,147.8,78.06666666666666,1.5628785545283048,0.2184011335794628,1.0120331993994571,0.5508453551288477,0.515390375239907
229,147.9,75.73333333333332,1.5161285658575998,0.169443332778721,1.007933409415133,0.5081951564424667,0.4828047529539841
230,148.0,75.13333333333333,1.5041104208830998,0.1740519835891784,1.0038658775661569,0.5002445433169429,0.4525197696079725
231,148.1,71.93333333333335,1.4400166663461431,0.2330115701719904,0.9998302761269029,0.4401863902192402,0.42446132713492674
232,148.2,72.33333333333334,1.448041763020853,0.2049468432022967,0.9958262813877122,0.45221548163314085,0.3985301468258176
233,148.3,70.46666666666667,1.410653948599558,0.1878213577908674,0.9918535735982407,0.4188003750013173,0.3746087759367609
234,148.4,67.73333333333333,1.3559181024978773,0.2084836593644209,0.9879118369116983,0.368006265586179,0.35256798312820337
235,148.5,65.53333333333333,1.311924549321373,0.1316446399690116,0.9840007593299488,0.32792378999142413,0.33227239515351703
